,tconst,averagerating,numvotes
63656,tt1666364,72,1073
63657,tt1667691,63,1306
63658,tt1668200,75,15067
63659,tt1669625,62,667
63660,tt1669814,44,637
63661,tt1670345,73,553156
63662,tt1670620,69,60
63663,tt1670688,50,50
63664,tt1671474,56,202
63665,tt1672765,68,11
63666,tt1674057,67,2663
63667,tt1679681,68,763
63668,tt1680099,58,1938
63669,tt1680101,58,43
63670,tt1682179,66,168
63671,tt1682181,74,9597
63672,tt1682940,43,4494
63673,tt1683046,62,388
63674,tt1686053,56,223
63675,tt1686069,63,572
63676,tt1686637,70,5
63677,tt1686850,60,6
63678,tt1686865,63,304
63679,tt1687281,65,9159
63680,tt1692841,67,7
63681,tt1693734,68,5
63682,tt1696183,83,15
63683,tt1697064,64,6955
63684,tt1699221,73,48
63685,tt1700439,42,85
63686,tt1700455,64,143
63687,tt1700721,82,10
63688,tt1700841,62,159111
63689,tt1708135,70,7239
63690,tt1708473,68,298
63691,tt1709173,45,968
63692,tt1710396,58,7575
63693,tt1710558,68,133
63694,tt1710993,49,9
63695,tt1712573,68,2332
63696,tt1714633,68,27
63697,tt1714820,68,49
63698,tt1714886,66,1850
63699,tt1715319,67,62
63700,tt1715322,48,437
63701,tt1716767,55,1691
63702,tt1718801,46,475
63703,tt1718837,40,331
63704,tt1723047,51,1104
63705,tt1724553,65,219
63706,tt1727396,63,336
63707,tt1727806,87,97
63708,tt1728216,85,22
63709,tt1730760,43,288
63710,tt1731702,64,81
63711,tt1731756,55,26
63712,tt1732718,62,6
63713,tt1733104,67,7
63714,tt1733119,60,5
63715,tt1733275,77,59
63716,tt1734101,52,6
63717,tt1734178,71,23
63718,tt1734550,60,145
63719,tt1735335,72,241
63720,tt1735433,58,199
63721,tt1735930,64,7
63722,tt1737110,65,42
63723,tt1737609,65,22
63724,tt1737642,75,8
63725,tt1737666,85,17
63726,tt1742307,38,135
63727,tt1742329,61,30
63728,tt1743711,54,775
63729,tt1743914,82,6
63730,tt1744577,79,45
63731,tt1744587,70,8
63732,tt1745816,39,14
63733,tt1745824,76,14
63734,tt1745916,44,8
63735,tt1746163,66,9
63736,tt1746246,47,941
63737,tt1748088,57,26
63738,tt1748288,47,41
63739,tt1753821,45,336
63740,tt1753846,71,562
63741,tt1753855,71,134
63742,tt1753860,48,15
63743,tt1753899,57,1254
63744,tt1754000,59,2553
63745,tt1754177,66,1146
63746,tt1754194,81,15
63747,tt1754277,61,308
63748,tt1754317,82,16
63749,tt1754332,49,166
63750,tt1754632,74,7
63751,tt1754633,57,386
63752,tt1754757,71,26
63753,tt1756599,52,466
63754,tt1756639,87,6
63755,tt1757671,63,497
63756,tt1757799,67,17
63757,tt1757922,87,20
63758,tt1759673,40,199
63759,tt1760979,71,36
63760,tt1762228,91,10
63761,tt1762313,69,8
63762,tt1763295,65,12
63763,tt1764565,72,27
63764,tt1764698,71,7
63765,tt1765729,29,903
63766,tt1773108,84,8
63767,tt1773270,67,55
63768,tt1773531,74,5
63769,tt1774269,81,72
63770,tt1774352,43,34
63771,tt1774382,69,17
63772,tt1774514,67,77
63773,tt1776058,78,8
63774,tt1776833,50,21
63775,tt1781935,29,127
63776,tt1783254,70,446
63777,tt1784717,73,29
63778,tt1785497,82,32
63779,tt1785554,30,15
63780,tt1786400,65,47
63781,tt1786567,82,10
63782,tt1787664,63,68
63783,tt1787758,66,427
63784,tt1787770,55,6
63785,tt1788451,69,8
63786,tt1790759,62,33
63787,tt1794751,42,6
63788,tt1797346,54,1739
63789,tt1798276,62,346
63790,tt1798603,56,20146
63791,tt1800669,75,133
63792,tt1803217,78,39
63793,tt1803733,52,6
63794,tt1805160,79,15
63795,tt1805334,61,27
63796,tt1810674,79,50
63797,tt1813314,57,242
63798,tt1813526,53,9
63799,tt1814683,36,81
63800,tt1814723,77,55
63801,tt1816504,59,8
63802,tt1817273,73,226765
63803,tt1817289,76,91
63804,tt3636090,39,107
63805,tt3645938,79,784
63806,tt3646852,84,117
63807,tt3652142,58,623
63808,tt3654212,58,87
63809,tt3659768,62,75
63810,tt3660378,71,144
63811,tt3665498,60,2976
63812,tt3674410,56,229
63813,tt3681340,46,19
63814,tt3682448,76,263004
63815,tt3685668,45,1590
63816,tt3687612,37,12
63817,tt3687938,64,67
63818,tt3690050,75,24
63819,tt3696178,80,18
63820,tt3696794,66,57
63821,tt3696800,82,412
63822,tt3707484,63,31
63823,tt3712554,68,9
63824,tt3719320,65,28
63825,tt3719948,53,353
63826,tt3721712,74,51
63827,tt3722062,50,6027
63828,tt3723750,67,122
63829,tt3724490,68,926
63830,tt3726324,75,176
63831,tt3727750,70,7
63832,tt3729800,66,76
63833,tt3731564,60,138
63834,tt3732610,74,11
63835,tt3738624,84,601
63836,tt3740242,47,644
63837,tt3742486,74,34
63838,tt3742524,53,22
63839,tt3745822,73,9
63840,tt3748138,93,18
63841,tt3751306,58,68
63842,tt3752766,50,184
63843,tt3752902,56,122
63844,tt3752930,76,1772
63845,tt3755228,66,36
63846,tt3757986,50,9
63847,tt3758852,45,1640
63848,tt3765684,81,19
63849,tt3765746,43,294
63850,tt3772364,62,70
63851,tt3772612,75,347
63852,tt3774894,86,7
63853,tt3776826,60,5911
63854,tt3778000,78,8
63855,tt3779574,58,20
63856,tt3779828,62,12
63857,tt3779880,71,90
63858,tt3780532,28,24
63859,tt3788510,51,123
63860,tt3791080,42,5
63861,tt3793632,51,24
63862,tt3793846,46,14
63863,tt3799092,78,8
63864,tt3800012,59,257
63865,tt3801246,94,20
63866,tt3802576,67,10689
63867,tt3804350,77,36
63868,tt3810236,87,11
63869,tt3810248,67,50
63870,tt3810428,71,32
63871,tt3812238,56,147
63872,tt3813920,58,91
63873,tt3815552,80,92
63874,tt3817724,81,21
63875,tt3826790,87,75
63876,tt3826834,69,872
63877,tt3828454,72,12
63878,tt3830222,68,17
63879,tt3830302,26,101
63880,tt3835964,70,5
63881,tt3837362,72,9
63882,tt3840644,77,65
63883,tt3842684,68,5
63884,tt3847390,66,276
63885,tt3853332,58,13
63886,tt3856118,90,7
63887,tt3863658,71,69
63888,tt3863784,58,13
63889,tt3871940,71,134
63890,tt3872752,90,9
63891,tt3876382,59,303
63892,tt3881680,62,4707
63893,tt3886454,70,70
63894,tt3886528,62,27
63895,tt3887724,75,23
63896,tt3887804,72,54
63897,tt3892434,74,8012
63898,tt3893456,72,432
63899,tt3894558,20,205
63900,tt3896100,59,3121
63901,tt3898368,80,18
63902,tt3901256,40,175
63903,tt3901318,75,60
63904,tt3905074,65,6
63905,tt3908344,73,556
63906,tt3911074,66,184
63907,tt3912070,74,38
63908,tt3923116,60,128
63909,tt3924826,40,21
63910,tt3947356,65,208
63911,tt3949610,62,71
63912,tt3951826,44,5
63913,tt3953186,46,340
63914,tt3956336,50,222
63915,tt3956668,53,33
63916,tt3956688,62,83
63917,tt3957986,67,284
63918,tt3960994,72,31
63919,tt3963640,53,709
63920,tt3966404,76,30899
63921,tt3966550,72,55
63922,tt3967248,56,67
63923,tt3974764,63,165
63924,tt3984304,75,83
63925,tt3985956,62,72
63926,tt3993732,49,1661
63927,tt3993760,49,365
63928,tt3993894,63,5200
63929,tt4001002,84,8
63930,tt4005430,67,79
63931,tt4006526,84,9
63932,tt4008652,72,2935
63933,tt4008768,70,8
63934,tt4011652,36,25
63935,tt4014108,68,93
63936,tt4019560,43,11958
63937,tt4019578,75,283
63938,tt4020048,35,10
63939,tt4024410,63,87
63940,tt4024858,74,37
63941,tt4025150,33,7
63942,tt4032428,42,358
63943,tt4033766,82,21
63944,tt4050262,55,10
63945,tt4056728,79,10
63946,tt4060498,79,23
63947,tt4061944,65,225
63948,tt4062616,87,6
63949,tt4064586,64,32
63950,tt4065094,53,47
63951,tt4066586,63,54
63952,tt4071936,65,15
63953,tt4073840,59,12
63954,tt4074286,70,6
63955,tt4075500,75,22
63956,tt4076326,62,175
63957,tt4080728,77,39163
63958,tt4085066,69,67
63959,tt4104738,66,54
63960,tt4105550,56,52
63961,tt4109534,85,46
63962,tt4110388,53,1698
63963,tt4111168,73,7
63964,tt4114630,45,146
63965,tt4118056,63,123
63966,tt4119044,66,116
63967,tt4119436,55,8
63968,tt4119980,76,46
63969,tt4122590,60,87
63970,tt4123880,77,35
63971,tt4124122,63,51
63972,tt4125760,73,40
63973,tt4131622,67,15
63974,tt4135574,41,28
63975,tt4136870,79,61
63976,tt4141906,76,37
63977,tt4142728,83,18
63978,tt4143066,49,75
63979,tt4143306,75,277
63980,tt4143326,65,30
63981,tt4146964,76,24
63982,tt4147572,43,75
63983,tt4153040,48,8
63984,tt4155874,77,6
63985,tt4156300,82,6
63986,tt4161036,53,56
63987,tt4161056,72,76
63988,tt4163596,76,24
63989,tt4167524,63,97
63990,tt4168936,72,25
63991,tt4169390,68,53
63992,tt4170186,49,481
63993,tt4171366,74,18
63994,tt4173420,71,24
63995,tt4174514,72,10
63996,tt4184704,57,23
63997,tt4185186,86,7
63998,tt4186170,77,180
63999,tt4191702,61,4980
64000,tt4192240,71,224
64001,tt4192896,58,218
64002,tt4199728,60,5
64003,tt4203868,58,79
64004,tt4208604,29,10
64005,tt4214450,60,178
64006,tt4219614,87,9
64007,tt4222740,56,27
64008,tt4224482,68,20
64009,tt4225226,76,21
64010,tt4225230,88,244
64011,tt4230700,54,5177
64012,tt4240302,67,21
64013,tt4241034,84,31
64014,tt4244784,67,6
64015,tt4244998,67,41882
64016,tt4246814,63,14
64017,tt4249090,64,8
64018,tt4250438,48,418
64019,tt4254046,59,148
64020,tt4265816,90,112
64021,tt4273630,81,89
64022,tt4274788,24,199
64023,tt4280230,48,17
64024,tt4280824,85,320
64025,tt4294968,53,80
64026,tt4295740,62,6
64027,tt4299920,39,7
64028,tt4302938,78,105578
64029,tt4303038,77,27
64030,tt4306116,74,507
64031,tt4306758,55,38
64032,tt4311478,68,6
64033,tt4313646,69,382
64034,tt4324916,74,399
64035,tt4326536,52,5
64036,tt4333210,51,773
64037,tt4337072,67,3003
64038,tt4337690,48,3105
64039,tt4342506,45,654
64040,tt4345150,68,8
64041,tt4346036,41,14
64042,tt4351628,77,31
64043,tt4353954,73,6
64044,tt4353990,64,33
64045,tt4359362,70,15
64046,tt4359948,96,5
64047,tt4360234,77,25
64048,tt4360458,33,24
64049,tt4361376,52,113
64050,tt4365566,47,3501
64051,tt4366446,73,6
64052,tt4367350,48,152
64053,tt4368072,43,242
64054,tt4369136,38,225
64055,tt4370922,66,710
64056,tt4373868,74,226
64057,tt4374814,60,138
64058,tt4377882,44,7
64059,tt4380536,62,8
64060,tt4381612,71,32
64061,tt4382650,70,68
64062,tt4391852,60,2712
64063,tt4391880,71,14
64064,tt4396292,54,70
64065,tt4397606,64,16
64066,tt4405736,68,69
64067,tt4406466,72,5
64068,tt4416640,72,13
64069,tt4418698,72,14
64070,tt4419244,36,28
64071,tt4420946,58,26
64072,tt4422656,81,45
64073,tt4428720,57,159
64074,tt4428814,68,5048
64075,tt4436366,79,7
64076,tt4437688,35,10
64077,tt4438844,66,19
64078,tt4438848,57,102793
64079,tt4453388,66,5
64080,tt4459682,62,20
64081,tt4460786,53,434
64082,tt4461960,45,47
64083,tt4463636,51,344
64084,tt4466336,58,733
64085,tt4466872,71,582
64086,tt4468892,77,7
64087,tt4469518,32,763
64088,tt4472096,72,75
64089,tt4473054,58,517
64090,tt4473488,47,39
64091,tt4475126,72,9
64092,tt4486838,64,139
64093,tt4505208,68,1869
64094,tt4511566,33,1748
64095,tt4511716,71,7
64096,tt4513762,65,6
64097,tt4514926,86,13
64098,tt4519382,69,42
64099,tt4543358,69,7
64100,tt4551318,71,1323
64101,tt4553130,92,5
64102,tt4568252,34,225
64103,tt4571838,55,265
64104,tt4571846,66,117
64105,tt4573516,59,7074
64106,tt4574628,76,5
64107,tt4577204,75,13
64108,tt4578160,79,274
64109,tt4580292,35,60
64110,tt4581672,84,11
64111,tt4582346,47,20
64112,tt4585962,42,5
64113,tt4590534,77,11
64114,tt4593108,72,2912
64115,tt4602914,73,223
64116,tt4610244,69,903
64117,tt4610892,68,13
64118,tt4611334,58,30
64119,tt4612924,68,6
64120,tt4615318,45,179
64121,tt4616802,57,43
64122,tt4620246,34,42
64123,tt4621060,71,15
64124,tt4621782,85,206
64125,tt4623812,70,1132
64126,tt4627202,92,19
64127,tt4627694,69,180
64128,tt4629266,72,3028
64129,tt4631048,77,783
64130,tt4641424,68,6
64131,tt4641478,51,48
64132,tt4643432,70,800
64133,tt4643580,58,845
64134,tt4643844,67,2956
64135,tt4645226,87,11
64136,tt4650414,62,1246
64137,tt4651394,40,169
64138,tt4651960,86,67
64139,tt4654738,64,132
64140,tt4655628,85,46
64141,tt4658432,65,14
64142,tt4658478,65,12
64143,tt4660426,67,6
64144,tt4662922,68,8
64145,tt4665360,30,11
64146,tt4668742,77,54
64147,tt4669264,64,14988
64148,tt4669330,78,21
64149,tt4674916,58,18
64150,tt4675846,67,10
64151,tt4676044,49,183
64152,tt4677806,74,9
64153,tt4678238,84,16
64154,tt4679238,64,131
64155,tt4681452,66,39
64156,tt4683366,65,4637
64157,tt4684364,31,224
64158,tt4685270,73,7
64159,tt4692242,65,928
64160,tt4693464,69,6734
64161,tt4696472,72,9
64162,tt4697734,64,47
64163,tt4699434,49,49
64164,tt4701304,35,22
64165,tt4701426,66,258
64166,tt4701702,71,2838
64167,tt4703182,47,324
64168,tt4708804,78,47
64169,tt4716304,64,23
64170,tt4733640,63,14585
64171,tt4742086,89,23
64172,tt4742130,62,32
64173,tt4744214,81,9
64174,tt4756326,51,12
64175,tt4764566,55,180
64176,tt4766362,82,16
64177,tt4768160,64,58
64178,tt4773112,55,122
64179,tt4773564,56,7
64180,tt4773980,68,45
64181,tt4777250,72,56
64182,tt4779296,70,108
64183,tt4786620,67,19
64184,tt4788602,66,322
64185,tt4791284,46,7
64186,tt4791458,52,17
64187,tt4792108,73,20
64188,tt4792648,54,268
64189,tt4795730,48,128
64190,tt4800590,61,113
64191,tt4809412,83,6
64192,tt4817828,56,7
64193,tt4823538,47,523
64194,tt4832358,78,13
64195,tt4838328,86,10
64196,tt4843344,60,1065
64197,tt4851852,55,309
64198,tt4854820,48,99
64199,tt4865022,68,11
64200,tt4872162,49,1418
64201,tt4876302,65,89
64202,tt4881242,53,691
64203,tt4886192,83,9
64204,tt4892140,65,12
64205,tt4895910,52,461
64206,tt4899578,60,6
64207,tt4901756,55,1122
64208,tt4903366,54,270
64209,tt4906884,49,55
64210,tt4907976,43,108
64211,tt4909448,51,463
64212,tt4910708,48,28
64213,tt4922658,62,16
64214,tt4929038,63,2426
64215,tt4935446,71,1846
64216,tt4935480,72,487
64217,tt4935836,72,24
64218,tt4938790,64,472
64219,tt4942478,31,343
64220,tt4943218,53,1185
64221,tt4944506,69,416
64222,tt4944596,72,7176
64223,tt4954564,67,125
64224,tt4955376,57,83
64225,tt4957352,72,49
64226,tt4959440,51,673
64227,tt4961380,50,7660
64228,tt4966878,59,164
64229,tt4968748,58,12
64230,tt4973430,67,13
64231,tt4974778,41,1535
64232,tt4982154,67,41
64233,tt4986602,91,10
64234,tt4990516,78,884
64235,tt4991512,65,3473
64236,tt4997196,54,153
64237,tt4998626,72,8
64238,tt5000034,44,14
64239,tt5001754,61,23205
64240,tt5004422,64,836
64241,tt5011520,72,14
64242,tt5012994,58,249
64243,tt5028388,53,178
64244,tt5030100,50,27
64245,tt5034444,51,99
64246,tt5036338,64,32
64247,tt5050910,61,7
64248,tt5053508,82,806
64249,tt5059782,55,3264
64250,tt5065810,64,1603
64251,tt5066598,50,536
64252,tt5067192,79,7
64253,tt5068574,82,98
64254,tt5069072,88,31
64255,tt5070240,71,170
64256,tt5072154,68,10
64257,tt5078202,60,82
64258,tt5078618,66,77
64259,tt5080804,41,423
64260,tt5083366,38,143
64261,tt5088794,72,2314
64262,tt5090486,69,29
64263,tt5090838,40,5
64264,tt5092484,60,80
64265,tt5094192,68,487
64266,tt5095180,84,18
64267,tt5096400,65,225
64268,tt5097860,53,26
64269,tt5101886,55,46
64270,tt5102278,51,16
64271,tt5103970,79,41
64272,tt5105736,71,379
64273,tt5109320,67,6
64274,tt5111490,67,23
64275,tt5116314,52,41
64276,tt5117106,45,41
64277,tt5119264,71,237
64278,tt5122240,21,12
64279,tt5127824,73,6
64280,tt5128532,80,9
64281,tt5129604,59,75
64282,tt5130746,85,46
64283,tt5136128,67,205
64284,tt5138752,83,7
64285,tt5149030,54,143
64286,tt5149490,70,77
64287,tt5151722,83,7
64288,tt5154984,63,13
64289,tt5156746,63,4196
64290,tt5157616,70,46
64291,tt5159122,84,8
64292,tt5161080,70,62
64293,tt5161762,62,80
64294,tt5162476,48,99
64295,tt5164184,58,9625
64296,tt5164238,32,37
64297,tt5164412,64,1518
64298,tt5169866,70,19
64299,tt5169938,80,31
64300,tt5176832,24,288
64301,tt5180284,52,44
64302,tt5189528,22,142
64303,tt5196660,65,62
64304,tt5199156,71,260
64305,tt5202868,87,9
64306,tt5209284,57,42
64307,tt5211742,56,25
64308,tt5214752,43,48
64309,tt5224766,70,217
64310,tt5226192,36,446
64311,tt5226380,69,302
64312,tt5226818,74,5
64313,tt5228262,46,385
64314,tt5229228,75,9001
64315,tt5230412,69,41
64316,tt5231798,55,239
64317,tt5236110,50,7
64318,tt5239564,51,210
64319,tt5240174,78,36
64320,tt5241840,69,143
64321,tt5241950,92,5
64322,tt5243722,75,13
64323,tt5258388,91,229
64324,tt5265960,62,3504
64325,tt5271264,62,39
64326,tt5271442,84,3493
64327,tt5274070,90,9
64328,tt5280980,70,145
64329,tt5281156,70,7
64330,tt5281646,61,19
64331,tt5290196,66,67
64332,tt5294550,68,60303
64333,tt5297612,39,21
64334,tt5305246,76,58
64335,tt5317302,68,6
64336,tt5317384,80,8
64337,tt5320124,77,21
64338,tt5321044,47,16
64339,tt5323568,65,1253
64340,tt5325452,46,6867
64341,tt5326904,69,8
64342,tt5328630,45,134
64343,tt5330830,86,5
64344,tt5341670,83,37
64345,tt5354290,68,104
64346,tt5356292,57,304
64347,tt5358146,71,187
64348,tt5362988,77,169007
64349,tt5364694,34,5
64350,tt5365088,56,35
64351,tt5373854,53,272
64352,tt5374556,66,7
64353,tt5376196,68,1870
64354,tt5376720,60,59
64355,tt5378092,62,1414
64356,tt5406460,46,16
64357,tt5458420,43,57
64358,tt5460016,70,13
64359,tt5460418,80,9
64360,tt5461220,81,18
64361,tt5463480,86,19
64362,tt5466332,87,7
64363,tt5473906,54,35
64364,tt5477354,62,18
64365,tt5480782,69,1604
64366,tt5487716,51,16
64367,tt5489004,63,161
64368,tt5489010,72,6
64369,tt5492906,57,665
64370,tt5493404,39,158
64371,tt5494006,75,19
64372,tt5497458,54,2720
64373,tt5497852,56,69
64374,tt5498526,64,22
64375,tt5502816,75,376
64376,tt5503826,41,33
64377,tt5506764,94,63
64378,tt5507956,78,5
64379,tt5510934,91,2973
64380,tt5516944,66,50
64381,tt5526070,59,10
64382,tt5533466,64,21
64383,tt5536056,74,7
64384,tt5543578,60,6
64385,tt5564792,66,28
64386,tt5565806,43,23
64387,tt5566590,68,19
64388,tt5571754,64,146
64389,tt5575976,61,63
64390,tt5577390,63,84
64391,tt5579976,82,41
64392,tt5580036,75,141668
64393,tt5581630,73,24
64394,tt5582430,64,69
64395,tt5589816,59,459
64396,tt5590712,67,252
64397,tt5592578,71,12
64398,tt5596352,66,1047
64399,tt5596632,70,10
64400,tt5605934,70,5
64401,tt5607290,92,10
64402,tt5609302,56,386
64403,tt5613290,69,16
64404,tt5617916,57,92
64405,tt5619746,68,16
64406,tt5625168,67,6
64407,tt5635896,64,5
64408,tt5636738,60,6
64409,tt5639362,56,30
64410,tt5642552,66,5
64411,tt5642582,84,14
64412,tt5649480,39,49
64413,tt5649856,25,76
64414,tt5662990,54,114
64415,tt5670252,68,10
64416,tt5673828,37,48
64417,tt5676302,74,7
64418,tt5679536,59,326
64419,tt5680640,32,5
64420,tt5680678,61,544
64421,tt5684342,70,5
64422,tt5687998,71,8
64423,tt5689644,81,42
64424,tt5691536,64,15
64425,tt5697750,80,6
64426,tt5700402,66,11
64427,tt5707304,57,977
64428,tt5714322,25,405
64429,tt5719222,57,1076
64430,tt5720106,49,8
64431,tt5720490,57,14
64432,tt5722618,36,7
64433,tt5724948,63,278
64434,tt5724978,74,20
64435,tt5728866,22,54
64436,tt5729936,68,5
64437,tt5732590,74,14
64438,tt5733260,63,7
64439,tt5735542,73,45
64440,tt5736696,55,2769
64441,tt5738768,76,10
64442,tt5740852,56,218
64443,tt5755040,61,12
64444,tt5757546,65,19
64445,tt5764010,78,22
64446,tt5772168,60,6
64447,tt5773536,78,6
64448,tt5806506,43,747
64449,tt5809020,53,3184
64450,tt5813344,59,8
64451,tt5814060,54,89254
64452,tt5814958,54,296
64453,tt5817022,55,415
64454,tt5820614,90,17
64455,tt5821604,71,24
64456,tt5822496,88,16
64457,tt5831124,76,17
64458,tt5835938,80,13
64459,tt5836576,50,61
64460,tt5836826,70,6
64461,tt5836866,79,1541
64462,tt5850176,89,16
64463,tt5858968,64,65
64464,tt5863772,60,127
64465,tt5865532,76,35
64466,tt5866708,74,79
64467,tt5870288,81,83
64468,tt5872888,48,92
64469,tt5874752,61,79
64470,tt5875748,84,5
64471,tt5879988,43,124
64472,tt5879998,56,60
64473,tt5884362,55,62
64474,tt5887630,65,71
64475,tt5888794,82,5
64476,tt5889478,76,18
64477,tt5891144,91,98
64478,tt5891396,71,27
64479,tt5893264,57,3736
64480,tt5899110,84,5
64481,tt5901992,77,244
64482,tt5908314,64,175
64483,tt5908764,87,57
64484,tt5909040,74,7
64485,tt5913944,51,9
64486,tt5916756,79,7
64487,tt5917344,83,6
64488,tt5919510,72,6
64489,tt5922786,62,44
64490,tt5924114,39,289
64491,tt5929750,61,7985
64492,tt5933966,72,143
64493,tt5935234,89,14
64494,tt5938196,77,16
64495,tt5943878,33,18
64496,tt5948916,78,668
64497,tt5952516,78,38
64498,tt5954284,64,465
64499,tt5958298,51,118
64500,tt5962986,62,33
64501,tt5963314,47,61
64502,tt5970470,73,7
64503,tt5975248,70,22
64504,tt5986210,73,6
64505,tt5986246,64,344
64506,tt5989218,66,9301
64507,tt5990270,77,47
64508,tt5992118,82,20
64509,tt5992200,71,21
64510,tt6009500,70,8
64511,tt6013892,55,33
64512,tt6016744,65,120
64513,tt6017364,68,82
64514,tt6017942,57,9048
64515,tt6020486,78,315
64516,tt6033536,50,259
64517,tt6039532,68,859
64518,tt6048658,80,22
64519,tt6052748,79,40
64520,tt6066518,86,5
64521,tt6066958,53,18
64522,tt6071620,30,8
64523,tt6074486,36,138
64524,tt6080504,86,75
64525,tt6082818,52,225
64526,tt6084014,62,9
64527,tt6090242,62,29
64528,tt6090828,47,6
64529,tt6094746,66,429
64530,tt6097284,69,7
64531,tt6097440,80,6
64532,tt6105934,47,19
64533,tt6110708,60,49
64534,tt6112166,48,5
64535,tt6114952,56,65
64536,tt6118296,57,65
64537,tt6120482,67,10
64538,tt6121444,65,1749
64539,tt6128878,60,59
64540,tt6130310,65,427
64541,tt6135094,66,47
64542,tt6135402,80,46
64543,tt6136164,61,121
64544,tt6136926,44,66
64545,tt6138688,56,992
64546,tt6139906,64,9
64547,tt6142272,77,25
64548,tt6142716,63,27
64549,tt6143474,79,8
64550,tt6143782,87,1123
64551,tt6143970,98,28
64552,tt6145438,76,10
64553,tt6148156,87,18704
64554,tt6151324,78,5
64555,tt6152592,70,6
64556,tt6153322,85,75
64557,tt6156138,81,71
64558,tt6159026,49,101
64559,tt6164854,34,154
64560,tt6170046,63,11
64561,tt6170484,53,991
64562,tt6182430,83,6
64563,tt6186752,64,10
64564,tt6196754,68,258
64565,tt6203302,60,1372
64566,tt6207040,67,66
64567,tt6209808,60,5
64568,tt6211580,52,1086
64569,tt6212136,52,399
64570,tt6212496,62,1875
64571,tt6213362,68,1314
64572,tt6237966,70,4367
64573,tt6240914,45,10
64574,tt6245644,55,82
64575,tt6250432,64,25
64576,tt6264506,34,5
64577,tt6264938,77,7557
64578,tt6265212,70,55
64579,tt6265648,53,42
64580,tt6273462,70,33
64581,tt6275138,49,58
64582,tt6284414,53,199
64583,tt6289006,63,43
64584,tt6295122,48,33
64585,tt6303138,73,20
64586,tt6304994,62,38
64587,tt6314888,80,9
64588,tt6318722,62,13
64589,tt6318728,62,177
64590,tt6319010,74,316
64591,tt6319988,84,8
64592,tt6327284,59,19
64593,tt6333092,72,357
64594,tt6333094,65,62
64595,tt6340640,69,1404
64596,tt6342034,58,17
64597,tt6343068,66,328
64598,tt6350786,76,29
64599,tt6361212,46,32
64600,tt6370616,60,31
64601,tt6383252,58,6
